共 1295 个谜题，并行 CPU核数 线程

[214/1295] PASS 1280.json            via=rust         steps=0      time=    9ms
[215/1295] PASS 1278.json            via=rust         steps=0      time=   26ms
[216/1295] PASS 1276.json            via=rust         steps=0      time=   38ms
[217/1295] PASS 1275.json            via=rust         steps=0      time=   31ms
[218/1295] PASS 0195.json            via=rust         steps=0      time=   31ms
[219/1295] PASS 1241.json            via=rust         steps=0      time=   42ms
[220/1295] PASS 0198.json            via=rust         steps=0      time=   48ms
[221/1295] PASS 0196flip.json        via=rust         steps=0      time=   51ms
[222/1295] PASS 0197.json            via=rust         steps=0      time=   60ms
[223/1295] PASS 1415pad.json         via=rust         steps=0      time=   45ms
[224/1295] PASS 0215.json            via=rust         steps=0      time=   17ms
[225/1295] PASS 0222.json            via=rust         steps=0      time=    9ms
[226/1295] PASS 0221.json            via=rust         steps=0      time=   14ms
[227/1295] PASS 0296.json            via=rust         steps=0      time=    9ms
[228/1295] PASS 0455.json            via=rust         steps=0      time=   15ms
[229/1295] PASS 0216.json            via=rust         steps=0      time=   71ms
[230/1295] PASS 0801.json            via=rust         steps=0      time=    5ms
[231/1295] PASS 0803.json            via=rust         steps=0      time=    6ms
[232/1295] PASS 0802.json            via=rust         steps=0      time=   13ms
[233/1295] PASS 0805.json            via=rust         steps=0      time=   43ms
[234/1295] PASS 0217.json            via=rust         steps=0      time=  206ms
[235/1295] PASS 0454.json            via=rust         steps=0      time=  247ms
[236/1295] PASS 1163.json            via=rust         steps=0      time=   10ms
[237/1295] PASS 0214.json            via=rust         steps=0      time=  546ms
[238/1295] PASS 1165.json            via=rust         steps=0      time=    6ms
[239/1295] PASS 1236.json            via=rust         steps=0      time=   13ms
[240/1295] PASS 1164.json            via=rust         steps=0      time=  272ms
[241/1295] PASS 1237.json            via=rust         steps=0      time=   15ms
[242/1295] PASS 1238.json            via=rust         steps=0      time=   22ms
[243/1295] PASS 1273.json            via=rust         steps=0      time=    8ms
[244/1295] PASS 1274.json            via=rust         steps=0      time=   10ms
[245/1295] PASS 1430.json            via=rust         steps=0      time=   11ms
[246/1295] PASS 1279.json            via=rust         steps=0      time=   10ms
[247/1295] PASS 0939.json            via=rust         steps=0      time=  525ms
[248/1295] PASS 0123.json            via=rust         steps=0      time=    7ms
[249/1295] PASS 0128.json            via=rust         steps=0      time=    6ms
[250/1295] PASS 0133.json            via=rust         steps=0      time=    7ms
[251/1295] PASS 0134.json            via=rust         steps=0      time=    6ms
[252/1295] PASS 0135.json            via=rust         steps=0      time=    7ms
[253/1295] PASS 0137.json            via=rust         steps=0      time=    6ms
[254/1295] PASS 0144.json            via=rust         steps=0      time=   10ms
[255/1295] PASS 0146.json            via=rust         steps=0      time=   14ms
[256/1295] PASS 0147.json            via=rust         steps=0      time=    7ms
[257/1295] PASS 0148.json            via=rust         steps=0      time=    7ms
[258/1295] PASS 0149.json            via=rust         steps=0      time=   12ms
[259/1295] PASS 0150.json            via=rust         steps=0      time=    7ms
[260/1295] PASS 0151.json            via=rust         steps=0      time=    7ms
[261/1295] PASS 0114.json            via=rust         steps=0      time= 1322ms
[262/1295] PASS 0175.json            via=rust         steps=0      time=   13ms
[263/1295] PASS 0200.json            via=rust         steps=0      time=    9ms
[264/1295] PASS 0218.json            via=rust         steps=0      time= 1301ms
[265/1295] PASS 0363.json            via=rust         steps=0      time=   16ms
[266/1295] PASS 0364.json            via=rust         steps=0      time=   19ms
[267/1295] PASS 0365.json            via=rust         steps=0      time=   13ms
[268/1295] PASS 0366.json            via=rust         steps=0      time=   16ms
[269/1295] PASS 0368.json            via=rust         steps=0      time=   25ms
[270/1295] PASS 0371.json            via=rust         steps=0      time=   17ms
[271/1295] PASS 0379.json            via=rust         steps=0      time=    9ms
[272/1295] PASS 0380.json            via=rust         steps=0      time=   12ms
[273/1295] PASS 0392.json            via=rust         steps=0      time=    8ms
[274/1295] PASS 1040.json            via=rust         steps=0      time=   12ms
[275/1295] PASS 1042.json            via=rust         steps=0      time=   13ms
[276/1295] PASS 1043.json            via=rust         steps=0      time=   11ms
[277/1295] PASS 1046.json            via=rust         steps=0      time=   11ms
[278/1295] PASS 1048.json            via=rust         steps=0      time=   14ms
[279/1295] PASS 1049.json            via=rust         steps=0      time=   14ms
[280/1295] PASS 1051.json            via=rust         steps=0      time=   13ms
[281/1295] PASS 1053.json            via=rust         steps=0      time=   12ms
[282/1295] PASS 1054.json            via=rust         steps=0      time=   10ms
[283/1295] PASS 0361.json            via=rust         steps=0      time=  545ms
[284/1295] PASS 1057.json            via=rust         steps=0      time=    9ms
[285/1295] PASS 1058.json            via=rust         steps=0      time=   18ms
[286/1295] PASS 1245.json            via=rust         steps=0      time=   17ms
[287/1295] PASS 1423.json            via=rust         steps=0      time=   11ms
[288/1295] PASS 0070.json            via=rust         steps=0      time=    7ms
[289/1295] PASS 0075.json            via=rust         steps=0      time=    8ms
[290/1295] PASS 0092.json            via=rust         steps=0      time=   10ms
[291/1295] PASS 0093.json            via=rust         steps=0      time=    9ms
[292/1295] PASS 0098.json            via=rust         steps=0      time=    9ms
[293/1295] PASS 0030.json            via=rust         steps=0      time=   91ms
[294/1295] PASS 0110.json            via=rust         steps=0      time=   28ms
[295/1295] PASS 0112.json            via=rust         steps=0      time=   10ms
[296/1295] PASS 0118.json            via=rust         steps=0      time=    8ms
[297/1295] PASS 0119.json            via=rust         steps=0      time=   11ms
[298/1295] PASS 0121.json            via=rust         steps=0      time=   28ms
[299/1295] PASS 0116.json            via=rust         steps=0      time=   51ms
[300/1295] PASS 0122.json            via=rust         steps=0      time=   12ms
[301/1295] PASS 0130.json            via=rust         steps=0      time=   14ms
[302/1295] PASS 0140.json            via=rust         steps=0      time=   20ms
[303/1295] PASS 0138.json            via=rust         steps=0      time=   38ms
[304/1295] PASS 0156.json            via=rust         steps=0      time=   11ms
[305/1295] PASS C4-1.json            via=rust         steps=0      time= 3215ms
[306/1295] PASS 0243.json            via=rust         steps=0      time=    8ms
[307/1295] PASS 0244.json            via=rust         steps=0      time=    8ms
[308/1295] PASS 0199.json            via=rust         steps=0      time=   33ms
[309/1295] PASS 0245.json            via=rust         steps=0      time=   14ms
[310/1295] PASS 0246.json            via=rust         steps=0      time=   15ms
[311/1295] PASS 0255.json            via=rust         steps=0      time=   72ms
[312/1295] PASS 0278.json            via=rust         steps=0      time=    9ms
[313/1295] PASS 0257.json            via=rust         steps=0      time=   99ms
[314/1295] PASS 0782.json            via=rust         steps=0      time=    8ms
[315/1295] PASS 1127.json            via=rust         steps=0      time=    6ms
[316/1295] PASS 1270.json            via=rust         steps=0      time= 2964ms
[317/1295] PASS 1128.json            via=rust         steps=0      time=   27ms
[318/1295] PASS 0184.json            via=rust         steps=0      time=  305ms
[319/1295] PASS 0781.json            via=rust         steps=0      time=  143ms
[320/1295] PASS 1242.json            via=rust         steps=0      time=   16ms
[321/1295] PASS 1416.json            via=rust         steps=0      time=   17ms
[322/1295] PASS 1417.json            via=rust         steps=0      time=   22ms
[323/1295] PASS 1235.json            via=rust         steps=0      time=   77ms
[324/1295] PASS 1418.json            via=rust         steps=0      time=   18ms
[325/1295] PASS 0231.json            via=rust         steps=0      time= 3236ms
[326/1295] PASS 1419.json            via=rust         steps=0      time=   29ms
[327/1295] PASS 1422.json            via=rust         steps=0      time=    7ms
[328/1295] PASS 1420.json            via=rust         steps=0      time=   19ms
[329/1295] PASS 1421b.json           via=rust         steps=0      time=   18ms
[330/1295] PASS 1431.json            via=rust         steps=0      time=    7ms
[331/1295] PASS 1440.json            via=rust         steps=0      time=   14ms
[332/1295] PASS 1443.json            via=rust         steps=0      time=   12ms
[333/1295] PASS 1442.json            via=rust         steps=0      time=   20ms
[334/1295] PASS 0185.json            via=rust         steps=0      time=   21ms
[335/1295] PASS 0280.json            via=rust         steps=0      time=    6ms
[336/1295] PASS 0292.json            via=rust         steps=0      time=    7ms
[337/1295] PASS 1441b.json           via=rust         steps=0      time=   39ms
[338/1295] PASS 0334.json            via=rust         steps=0      time=    9ms
[339/1295] PASS 0335.json            via=rust         steps=0      time=    9ms
[340/1295] PASS 0344r.json           via=rust         steps=0      time=   12ms
[341/1295] PASS 0346.json            via=rust         steps=0      time=    9ms
[342/1295] PASS 0281.json            via=rust         steps=0      time=   35ms
[343/1295] PASS 0348.json            via=rust         steps=0      time=   12ms
[344/1295] PASS 0376.json            via=rust         steps=0      time=   35ms
[345/1295] PASS 0378.json            via=rust         steps=0      time=   45ms
[346/1295] PASS 0552.json            via=rust         steps=0      time=   10ms
[347/1295] PASS 0553.json            via=rust         steps=0      time=   12ms
[348/1295] PASS 0554.json            via=rust         steps=0      time=   12ms
[349/1295] PASS 0555.json            via=rust         steps=0      time=   15ms
[350/1295] PASS 0360.json            via=rust         steps=0      time=  121ms
[351/1295] PASS 0647.json            via=rust         steps=0      time=    9ms
[352/1295] PASS 0648.json            via=rust         steps=0      time=   12ms
[353/1295] PASS 0649.json            via=rust         steps=0      time=   11ms
[354/1295] PASS C1-2.json            via=rust         steps=0      time= 3907ms
[355/1295] PASS 0388.json            via=rust         steps=0      time=  341ms
[356/1295] PASS 0743.json            via=rust         steps=0      time=   12ms
[357/1295] PASS 0744.json            via=rust         steps=0      time=   14ms
[358/1295] PASS 0277.json            via=rust         steps=0      time= 3119ms
[359/1295] PASS 0746.json            via=rust         steps=0      time=   13ms
[360/1295] PASS 0747.json            via=rust         steps=0      time=    7ms
[361/1295] PASS 0748.json            via=rust         steps=0      time=   12ms
[362/1295] PASS 0187.json            via=rust         steps=0      time= 1188ms
[363/1295] PASS 0750.json            via=rust         steps=0      time=   17ms
[364/1295] PASS 0739.json            via=rust         steps=0      time= 1322ms
[365/1295] PASS 0752.json            via=rust         steps=0      time=    7ms
[366/1295] PASS 0753.json            via=rust         steps=0      time=   25ms
[367/1295] PASS 0755.json            via=rust         steps=0      time=   15ms
[368/1295] PASS 1101.json            via=rust         steps=0      time=  129ms
[369/1295] PASS 1159.json            via=rust         steps=0      time=   13ms
[370/1295] PASS 0751.json            via=rust         steps=0      time=  809ms
[371/1295] PASS 0153.json            via=rust         steps=0      time= 7367ms
[372/1295] PASS 1328.json            via=rust         steps=0      time=    6ms
[373/1295] PASS 0386.json            via=rust         steps=0      time= 6960ms
[374/1295] PASS 0086.json            via=rust         steps=0      time=    8ms
[375/1295] PASS 0168.json            via=rust         steps=0      time=    7ms
[376/1295] PASS 0169.json            via=rust         steps=0      time=  146ms
[377/1295] PASS 0170.json            via=rust         steps=0      time=   22ms
[378/1295] PASS 0300.json            via=rust         steps=0      time=    6ms
[379/1295] PASS 0833.json            via=rust         steps=0      time=14102ms
[380/1295] PASS 0320.json            via=rust         steps=0      time=   20ms
[381/1295] PASS 0328.json            via=rust         steps=0      time=    8ms
[382/1295] PASS 0362.json            via=rust         steps=0      time=   12ms
[383/1295] PASS 0375.json            via=rust         steps=0      time=   10ms
[384/1295] PASS 0393.json            via=rust         steps=0      time=    6ms
[385/1295] PASS 0400.json            via=rust         steps=0      time=    6ms
[386/1295] PASS 1261.json            via=rust         steps=0      time=21807ms
[387/1295] PASS 0461.json            via=rust         steps=0      time=   27ms
[388/1295] PASS 0485b.json           via=rust         steps=0      time=   22ms
[389/1295] PASS 0490.json            via=rust         steps=0      time=   78ms
[390/1295] PASS 0506.json            via=rust         steps=0      time=   12ms
[391/1295] PASS 0572.json            via=rust         steps=0      time=   14ms
[392/1295] PASS 0598.json            via=rust         steps=0      time=   11ms
[393/1295] PASS 0738.json            via=rust         steps=0      time=   14ms
[394/1295] PASS 0847.json            via=rust         steps=0      time=   20ms
[395/1295] PASS 0862.json            via=rust         steps=0      time=   16ms
[396/1295] FAIL 0882.json            via=-            steps=0      time=28269ms  [rust] Rust solver exited with code -9: 
[397/1295] PASS 0863.json            via=rust         steps=0      time= 1511ms
[398/1295] PASS 0865.json            via=rust         steps=0      time=   87ms
[399/1295] PASS 0864b.json           via=rust         steps=0      time=  798ms
[400/1295] PASS 0868.json            via=rust         steps=0      time=   72ms
[401/1295] PASS 0871b.json           via=rust         steps=0      time= 1184ms
[402/1295] PASS 0872.json            via=rust         steps=0      time=   77ms
[403/1295] PASS 0867.json            via=rust         steps=0      time= 3501ms
[404/1295] PASS 0877.json            via=rust         steps=0      time=   20ms
[405/1295] FAIL 0742.json            via=-            steps=0      time=30123ms  [rust] Solution found but fails rule validation
[406/1295] FAIL 0401.json            via=-            steps=0      time=33831ms  [rust] Solution found but fails rule validation
[407/1295] PASS 0883.json            via=rust         steps=0      time=  109ms
[408/1295] PASS 1113.json            via=rust         steps=0      time= 8732ms
[409/1295] PASS 1114.json            via=rust         steps=0      time= 1009ms
[410/1295] PASS 1119.json            via=rust         steps=0      time=   19ms
[411/1295] PASS 1120.json            via=rust         steps=0      time=   16ms
[412/1295] PASS 1202.json            via=rust         steps=0      time=   85ms
[413/1295] PASS 1203.json            via=rust         steps=0      time=    9ms
[414/1295] PASS 1204.json            via=rust         steps=0      time=    7ms
[415/1295] PASS 1205.json            via=rust         steps=0      time=   13ms
[416/1295] PASS 1206.json            via=rust         steps=0      time=   10ms
[417/1295] PASS 1358.json            via=rust         steps=0      time=    9ms
[418/1295] PASS 1359.json            via=rust         steps=0      time=   17ms
[419/1295] PASS 1360.json            via=rust         steps=0      time=  198ms
[420/1295] PASS 1361.json            via=rust         steps=0      time=   18ms
[421/1295] PASS 1368.json            via=rust         steps=0      time=   30ms
