# 来源脚本: scripts/benchmark_rust_solver.py
# 命令: cd <worktree> && python3 scripts/benchmark_rust_solver.py \
#         --baseline results/bench/7144ad1_full.jsonl --timeout 40 -j 8 --skip-slow \
#         --out results/tmp/20260829_edge-csp-has-edge-gate.jsonl
# 提交: c7ba610 (opt/edge-csp-has-edge-gate, base main 7144ad1)
# 二进制: results/bin/rsolver-c7ba610-linux-x86_64 (worktree release build)
# 内容: 回归模式（仅重跑基线 PASS + 快速 FAIL），92 个 known-slow FAIL 被 --skip-slow 跳过
baseline: 1166 run, 92 skipped (--skip-slow)
[  92/1166] PASS Zone1    0248.json                via=aog:success                   1ms
[  93/1166] PASS Zone1    0249.json                via=aog:success                   4ms
[  94/1166] PASS Zone1    0250.json                via=aog:success                   1ms
[  95/1166] PASS Zone1    0331.json                via=aog:success                 312ms
[  96/1166] PASS Zone1    0253.json                via=aog:success                   1ms
[  97/1166] PASS Zone1    0259.json                via=aog:success                   0ms
[  98/1166] PASS Zone1    0535.json                via=aog:success                  18ms
[  99/1166] PASS Zone1    0252.json                via=aog:success                  93ms
[ 100/1166] PASS Zone1    0695.json                via=aog:success                   2ms
[ 101/1166] PASS Zone1    0538.json                via=aog:success                  68ms
[ 102/1166] PASS Zone1    0783.json                via=aog:success                   0ms
[ 103/1166] PASS Zone1    0784.json                via=aog:success                  15ms
[ 104/1166] PASS Zone1    0861.json                via=aog:success                   1ms
[ 105/1166] PASS Zone1    0880.json                via=aog:success                   2ms
[ 106/1166] PASS Zone1    0881.json                via=aog:success                   5ms
[ 107/1166] PASS Zone1    0881g.json               via=aog:success                   1ms
[ 108/1166] PASS Zone1    0224.json                via=aog:success                 679ms
[ 109/1166] PASS Zone1    1030.json                via=aog:success                   0ms
[ 110/1166] PASS Zone1    1036.json                via=aog:success                   0ms
[ 111/1166] PASS Zone1    1037.json                via=aog:success                   0ms
[ 112/1166] PASS Zone1    1096.json                via=aog:success                   0ms
[ 113/1166] PASS Zone1    1097.json                via=aog:success                   1ms
[ 114/1166] PASS C        C4-1.json                via=aog:timeout→rose:success   3068ms
[ 115/1166] PASS Zone1    0231.json                via=aog:timeout→rose:success   3097ms
[ 116/1166] PASS Zone1    0732.json                via=aog:timeout→rose:success   3000ms
[ 117/1166] PASS Zone1    1125.json                via=aog:success                   0ms
[ 118/1166] PASS Zone1    1168.json                via=aog:success                   0ms
[ 119/1166] PASS Zone1    1170b.json               via=aog:success                   0ms
[ 120/1166] PASS Zone1    1171.json                via=aog:success                   0ms
[ 121/1166] PASS Zone1    1172.json                via=aog:success                   0ms
[ 122/1166] PASS Zone1    1250.json                via=aog:success                   0ms
[ 123/1166] PASS Zone1    1269.json                via=aog:success                   0ms
[ 124/1166] PASS C        C1-2.json                via=aog:timeout→rose:success   3483ms
[ 125/1166] PASS Zone1    0051.json                via=aog:success                   0ms
[ 126/1166] PASS Zone1    0052.json                via=aog:success                   0ms
[ 127/1166] PASS Zone1    0057.json                via=aog:success                   0ms
[ 128/1166] PASS Zone1    0058.json                via=aog:success                   0ms
[ 129/1166] PASS Zone1    0059.json                via=aog:success                   0ms
[ 130/1166] PASS Zone1    0072.json                via=aog:success                   0ms
[ 131/1166] PASS Zone1    0115.json                via=aog:success                   0ms
[ 132/1166] PASS Zone1    0422.json                via=aog:success                   0ms
[ 133/1166] PASS Zone1    0425.json                via=aog:success                   2ms
[ 134/1166] PASS Zone1    0426.json                via=aog:success                   0ms
[ 135/1166] PASS Zone1    1393.json                via=aog:success                   9ms
[ 136/1166] PASS Zone1    0042.json                via=aog:success                   0ms
[ 137/1166] PASS Zone1    0043.json                via=aog:success                   0ms
[ 138/1166] PASS Zone1    0095.json                via=aog:success                   0ms
[ 139/1166] PASS Zone1    0096.json                via=aog:success                   0ms
[ 140/1166] PASS Zone1    0101.json                via=aog:success                   0ms
[ 141/1166] PASS Zone1    0693b.json               via=aog:success                   0ms
[ 142/1166] PASS Zone1    1271.json                via=aog:success                   0ms
[ 143/1166] PASS Zone1    1281.json                via=aog:success                   0ms
[ 144/1166] PASS Zone1    0210.json                via=aog:success                   0ms
[ 145/1166] PASS Zone1    0211.json                via=aog:success                  42ms
[ 146/1166] PASS Zone1    0212.json                via=aog:success                   0ms
[ 147/1166] PASS Zone1    1283.json                via=aog:success                   0ms
[ 148/1166] PASS Zone1    1284pad.json             via=aog:success                  46ms
[ 149/1166] PASS Zone1    0055.json                via=aog:success                   0ms
[ 150/1166] PASS Zone1    0056.json                via=aog:success                   0ms
[ 151/1166] PASS Zone1    0060.json                via=aog:success                   0ms
[ 152/1166] PASS Zone1    0061.json                via=aog:success                   0ms
[ 153/1166] PASS Zone1    0064.json                via=aog:success                   0ms
[ 154/1166] PASS Zone1    0065.json                via=aog:success                   1ms
[ 155/1166] PASS Zone1    0074.json                via=aog:success                   0ms
[ 156/1166] PASS Zone1    0077.json                via=aog:success                   1ms
[ 157/1166] PASS Zone1    0085.json                via=aog:success                   0ms
[ 158/1166] PASS Zone1    0117.json                via=aog:success                   0ms
[ 159/1166] PASS Zone1    0124.json                via=aog:success                   2ms
[ 160/1166] PASS Zone1    0235.json                via=aog:success                   0ms
[ 161/1166] PASS Zone1    0236.json                via=aog:success                   0ms
[ 162/1166] PASS Zone1    0237.json                via=aog:success                   1ms
[ 163/1166] PASS Zone1    0238.json                via=aog:success                   0ms
[ 164/1166] PASS Zone1    0239.json                via=aog:success                   0ms
[ 165/1166] PASS Zone1    0266.json                via=aog:success                   0ms
[ 166/1166] PASS Zone1    0267.json                via=aog:success                   2ms
[ 167/1166] PASS Zone1    0416.json                via=aog:success                   3ms
[ 168/1166] PASS Zone1    0423.json                via=aog:success                   0ms
[ 169/1166] PASS Zone1    0424.json                via=aog:success                   0ms
[ 170/1166] PASS Zone1    0551.json                via=aog:success                   0ms
[ 171/1166] PASS Zone1    0948.json                via=aog:success                   2ms
[ 172/1166] PASS Zone1    0949.json                via=aog:success                   0ms
[ 173/1166] PASS Zone1    0950.json                via=aog:success                   0ms
[ 174/1166] PASS Zone1    1239.json                via=aog:success                   0ms
[ 175/1166] PASS Zone1    1240.json                via=aog:success                   0ms
[ 176/1166] PASS Zone1    1251.json                via=aog:success                   0ms
[ 177/1166] PASS Zone1    1285.json                via=aog:success                   1ms
[ 178/1166] PASS Zone1    1444.json                via=aog:success                   1ms
[ 179/1166] PASS Zone1    1445.json                via=aog:success                   0ms
[ 180/1166] PASS Zone1    0027.json                via=aog:success                   0ms
[ 181/1166] PASS Zone1    0091.json                via=aog:success                   0ms
[ 182/1166] PASS Zone1    0097.json                via=aog:success                   0ms
[ 183/1166] PASS Zone1    0099.json                via=aog:success                   0ms
[ 184/1166] PASS Zone1    0105nopad.json           via=aog:success                   0ms
[ 185/1166] PASS Zone1    0106nopad.json           via=aog:success                   1ms
[ 186/1166] PASS Zone1    0107nopad.json           via=aog:success                   0ms
[ 187/1166] PASS Zone1    0108.json                via=aog:success                   0ms
[ 188/1166] PASS Zone1    0109.json                via=aog:success                   1ms
[ 189/1166] PASS Zone1    1270.json                via=aog:success                1316ms
[ 190/1166] PASS Zone1    0126.json                via=aog:success                   0ms
[ 191/1166] PASS Zone1    0528.json                via=aog:success                   0ms
[ 192/1166] PASS Zone1    0529.json                via=aog:success                   1ms
[ 193/1166] PASS Zone1    0530.json                via=aog:success                   0ms
[ 194/1166] PASS Zone1    0531.json                via=aog:success                   0ms
[ 195/1166] PASS Zone1    0533.json                via=aog:success                   0ms
[ 196/1166] PASS Zone1    0536.json                via=aog:success                   1ms
[ 197/1166] PASS Zone1    0672.json                via=aog:success                   0ms
[ 198/1166] PASS Zone1    0673.json                via=aog:success                   1ms
[ 199/1166] PASS Zone1    0692.json                via=aog:success                   0ms
[ 200/1166] PASS Zone1    0694.json                via=aog:success                   0ms
[ 201/1166] PASS Zone1    0946.json                via=aog:success                   1ms
[ 202/1166] PASS Zone1    1024.json                via=aog:success                   6ms
[ 203/1166] PASS Zone1    1025.json                via=aog:success                   0ms
[ 204/1166] PASS Zone1    1160.json                via=aog:success                   0ms
[ 205/1166] PASS Zone1    1161.json                via=aog:success                   0ms
[ 206/1166] PASS Zone1    1162.json                via=aog:success                   0ms
[ 207/1166] PASS Zone1    1241.json                via=aog:success                   0ms
[ 208/1166] PASS Zone1    1275.json                via=aog:success                   0ms
[ 209/1166] PASS Zone1    1276.json                via=aog:success                   0ms
[ 210/1166] PASS Zone1    1278.json                via=aog:success                   0ms
[ 211/1166] PASS Zone1    1280.json                via=aog:success                   0ms
[ 212/1166] PASS Zone1    1415pad.json             via=aog:success                   0ms
[ 213/1166] PASS Zone1    0195.json                via=aog:success                   0ms
[ 214/1166] PASS Zone1    0196flip.json            via=aog:success                   9ms
[ 215/1166] PASS Zone1    0197.json                via=aog:success                   4ms
[ 216/1166] PASS Zone1    0198.json                via=aog:success                   2ms
[ 217/1166] PASS Zone1    0114.json                via=aog:success                1090ms
[ 218/1166] FAIL C        C4-2.json                via=-                             0ms  Rust solver timed out after 40s
[ 219/1166] FAIL Zone1    1435.json                via=-                             0ms  Rust solver timed out after 40s
[ 220/1166] PASS Zone1    0215.json                via=aog:success                   0ms
[ 221/1166] PASS Zone1    0216.json                via=aog:success                  21ms
[ 222/1166] PASS Zone1    0214.json                via=aog:success                 201ms
[ 223/1166] PASS Zone1    0217.json                via=aog:success                  99ms
[ 224/1166] PASS Zone1    0221.json                via=aog:success                   0ms
[ 225/1166] PASS Zone1    0222.json                via=aog:success                   1ms
[ 226/1166] FAIL Zone1    0882.json                via=-                             0ms  Rust solver timed out after 40s
[ 227/1166] PASS Zone1    0218.json                via=aog:success                 439ms
[ 228/1166] PASS Zone1    0296.json                via=aog:success                   0ms
[ 229/1166] PASS Zone1    0454.json                via=aog:success                 104ms
[ 230/1166] PASS Zone1    0455.json                via=aog:success                   1ms
[ 231/1166] PASS Zone1    0801.json                via=aog:success                   0ms
[ 232/1166] PASS Zone1    0802.json                via=aog:success                   0ms
[ 233/1166] PASS Zone1    0803.json                via=aog:success                   0ms
[ 234/1166] FAIL Zone1    1098.json                via=-                             0ms  Rust solver timed out after 40s
[ 235/1166] PASS Zone1    0805.json                via=aog:success                   5ms
[ 236/1166] FAIL Zone1    1099.json                via=-                             0ms  Rust solver timed out after 40s
[ 237/1166] PASS Zone1    0939.json                via=aog:success                 293ms
[ 238/1166] PASS Zone1    1163.json                via=aog:success                   2ms
[ 239/1166] FAIL Zone1    1100.json                via=-                             0ms  Rust solver timed out after 40s
[ 240/1166] PASS Zone1    1165.json                via=aog:success                   0ms
[ 241/1166] PASS Zone1    1236.json                via=aog:success                   0ms
[ 242/1166] PASS Zone1    1237.json                via=aog:success                   1ms
[ 243/1166] PASS Zone1    1238.json                via=aog:success                   2ms
[ 244/1166] PASS Zone1    1273.json                via=aog:success                   1ms
[ 245/1166] PASS Zone1    1274.json                via=aog:success                   0ms
[ 246/1166] PASS Zone1    1279.json                via=aog:success                   0ms
[ 247/1166] PASS Zone1    1164.json                via=aog:success                  77ms
[ 248/1166] PASS Zone1    1430.json                via=aog:success                   1ms
[ 249/1166] PASS Zone1    0277.json                via=aog:timeout→rose:success   3095ms
[ 250/1166] PASS Zone1    0123.json                via=aog:success                   0ms
[ 251/1166] PASS Zone1    0128.json                via=aog:success                   0ms
[ 252/1166] PASS Zone1    0133.json                via=aog:success                   0ms
[ 253/1166] PASS Zone1    0134.json                via=aog:success                   0ms
[ 254/1166] PASS Zone1    0135.json                via=aog:success                   0ms
[ 255/1166] PASS Zone1    0137.json                via=aog:success                   0ms
[ 256/1166] PASS Zone1    0144.json                via=aog:success                   1ms
