baseline: 1187 run, 71 skipped (--skip-slow)
[ 141/1187] PASS Zone1    1271.json                via=same-tiling:exhausted→aog:success      0ms
[ 142/1187] PASS Zone1    1281.json                via=same-tiling:exhausted→aog:success      0ms
[ 143/1187] PASS Zone1    0210.json                via=aog:success                   0ms
[ 144/1187] PASS Zone1    0211.json                via=aog:success                  53ms
[ 145/1187] PASS Zone1    0212.json                via=aog:success                   0ms
[ 146/1187] PASS Zone1    1283.json                via=same-tiling:exhausted→aog:success      0ms
[ 147/1187] PASS Zone1    1284pad.json             via=aog:success                  57ms
[ 148/1187] PASS Zone1    0055.json                via=aog:success                   0ms
[ 149/1187] PASS Zone1    0056.json                via=aog:success                   0ms
[ 150/1187] PASS Zone1    0060.json                via=aog:success                   0ms
[ 151/1187] PASS Zone1    0061.json                via=aog:success                   0ms
[ 152/1187] PASS Zone1    0064.json                via=aog:success                   0ms
[ 153/1187] PASS Zone1    0065.json                via=aog:success                   1ms
[ 154/1187] PASS Zone1    0074.json                via=same-tiling:exhausted→aog:success      0ms
[ 155/1187] PASS Zone1    0077.json                via=same-tiling:exhausted→aog:success      1ms
[ 156/1187] PASS Zone1    0085.json                via=same-tiling:exhausted→aog:success      0ms
[ 157/1187] PASS Zone1    0117.json                via=aog:success                   0ms
[ 158/1187] PASS Zone1    0124.json                via=aog:success                   3ms
[ 159/1187] PASS Zone1    0235.json                via=aog:success                   0ms
[ 160/1187] PASS Zone1    0236.json                via=aog:success                   0ms
[ 161/1187] PASS Zone1    0237.json                via=aog:success                   1ms
[ 162/1187] PASS Zone1    0238.json                via=aog:success                   0ms
[ 163/1187] PASS Zone1    0239.json                via=aog:success                   0ms
[ 164/1187] PASS Zone1    0266.json                via=aog:success                   0ms
[ 165/1187] PASS Zone1    0267.json                via=aog:success                   1ms
[ 166/1187] PASS Zone1    0416.json                via=aog:success                   3ms
[ 167/1187] PASS Zone1    0423.json                via=aog:success                   0ms
[ 168/1187] PASS Zone1    0424.json                via=same-tiling:exhausted→aog:success      0ms
[ 169/1187] PASS Zone1    0551.json                via=aog:success                   0ms
[ 170/1187] PASS Zone1    0948.json                via=aog:success                   2ms
[ 171/1187] PASS Zone1    0949.json                via=aog:success                   0ms
[ 172/1187] PASS Zone1    0950.json                via=same-tiling:exhausted→aog:success      0ms
[ 173/1187] PASS Zone1    1239.json                via=aog:success                   0ms
[ 174/1187] PASS Zone1    1240.json                via=same-tiling:exhausted→aog:success      0ms
[ 175/1187] PASS Zone1    1251.json                via=aog:success                   0ms
[ 176/1187] PASS Zone1    1285.json                via=aog:success                   1ms
[ 177/1187] PASS Zone1    1444.json                via=aog:success                   1ms
[ 178/1187] PASS Zone1    1445.json                via=same-tiling:exhausted→aog:success      0ms
[ 179/1187] PASS Zone1    0027.json                via=same-tiling:exhausted→aog:success      0ms
[ 180/1187] PASS Zone1    0091.json                via=same-tiling:exhausted→aog:success      0ms
[ 181/1187] PASS Zone1    0097.json                via=same-tiling:exhausted→aog:success      0ms
[ 182/1187] PASS Zone1    0099.json                via=same-tiling:exhausted→aog:success      0ms
[ 183/1187] PASS Zone1    0105nopad.json           via=same-tiling:exhausted→aog:success      0ms
[ 184/1187] PASS Zone1    0106nopad.json           via=same-tiling:exhausted→aog:success      1ms
[ 185/1187] PASS Zone1    0107nopad.json           via=same-tiling:exhausted→aog:success      0ms
[ 186/1187] PASS Zone1    0108.json                via=same-tiling:exhausted→aog:success      0ms
[ 187/1187] PASS Zone1    0109.json                via=same-tiling:exhausted→aog:success      1ms
[ 188/1187] PASS Zone1    0114.json                via=same-tiling:exhausted→aog:success    719ms
[ 189/1187] PASS Zone1    0126.json                via=same-tiling:exhausted→aog:success      0ms
[ 190/1187] PASS Zone1    0528.json                via=same-tiling:exhausted→aog:success      0ms
[ 191/1187] PASS Zone1    0529.json                via=same-tiling:exhausted→aog:success      1ms
[ 192/1187] PASS Zone1    0530.json                via=same-tiling:exhausted→aog:success      0ms
[ 193/1187] PASS Zone1    0531.json                via=same-tiling:exhausted→aog:success      0ms
[ 194/1187] PASS Zone1    0533.json                via=same-tiling:exhausted→aog:success      1ms
[ 195/1187] PASS Zone1    0536.json                via=same-tiling:exhausted→aog:success      1ms
[ 196/1187] PASS Zone1    0672.json                via=same-tiling:exhausted→aog:success      0ms
[ 197/1187] PASS Zone1    0673.json                via=same-tiling:exhausted→aog:success      1ms
[ 198/1187] PASS Zone1    0692.json                via=same-tiling:exhausted→aog:success      0ms
[ 199/1187] PASS Zone1    0694.json                via=same-tiling:exhausted→aog:success      0ms
[ 200/1187] PASS Zone1    0946.json                via=same-tiling:exhausted→aog:success      1ms
[ 201/1187] PASS Zone1    1024.json                via=same-tiling:exhausted→aog:success     12ms
[ 202/1187] PASS Zone1    1025.json                via=same-tiling:exhausted→aog:success      0ms
[ 203/1187] PASS Zone1    1160.json                via=same-tiling:exhausted→aog:success      0ms
[ 204/1187] PASS Zone1    1161.json                via=same-tiling:exhausted→aog:success      0ms
[ 205/1187] PASS Zone1    1162.json                via=same-tiling:exhausted→aog:success      0ms
[ 206/1187] PASS Zone1    1241.json                via=same-tiling:exhausted→aog:success      0ms
[ 207/1187] PASS Zone1    1275.json                via=same-tiling:exhausted→aog:success      0ms
[ 208/1187] PASS Zone1    1276.json                via=same-tiling:exhausted→aog:success      0ms
[ 209/1187] PASS Zone1    1278.json                via=same-tiling:exhausted→aog:success      0ms
[ 210/1187] PASS Zone1    1280.json                via=same-tiling:exhausted→aog:success      0ms
[ 211/1187] PASS Zone1    1415pad.json             via=same-tiling:exhausted→aog:success      0ms
[ 212/1187] PASS Zone1    0195.json                via=aog:success                   0ms
[ 213/1187] PASS Zone1    0196flip.json            via=aog:success                   9ms
[ 214/1187] PASS Zone1    0197.json                via=aog:success                   3ms
[ 215/1187] PASS Zone1    0198.json                via=same-tiling:exhausted→aog:success      4ms
[ 216/1187] PASS Zone1    0213.json                via=same-tiling:success           2ms
[ 217/1187] PASS Zone1    0213nopad.json           via=same-tiling:success           2ms
[ 218/1187] PASS Zone1    1100.json                via=same-tiling:success        1832ms
[ 219/1187] PASS Zone1    0215.json                via=aog:success                   1ms
[ 220/1187] PASS Zone1    0216.json                via=aog:success                  19ms
[ 221/1187] PASS Zone1    0214.json                via=same-tiling:exhausted→aog:success    189ms
[ 222/1187] PASS Zone1    0217.json                via=same-tiling:exhausted→aog:success     86ms
[ 223/1187] PASS Zone1    0221.json                via=aog:success                   0ms
[ 224/1187] PASS Zone1    0222.json                via=aog:success                   2ms
[ 225/1187] PASS Zone1    0218.json                via=same-tiling:exhausted→aog:success    404ms
[ 226/1187] PASS C        C4-1.json                via=same-tiling:exhausted→aog:timeout→rose:success  20109ms
[ 227/1187] PASS Zone1    0296.json                via=same-tiling:exhausted→aog:success      0ms
[ 228/1187] PASS Zone1    0454.json                via=same-tiling:exhausted→aog:success    111ms
[ 229/1187] PASS Zone1    0455.json                via=same-tiling:exhausted→aog:success      1ms
[ 230/1187] PASS Zone1    0801.json                via=aog:success                   0ms
[ 231/1187] PASS Zone1    0802.json                via=aog:success                   1ms
[ 232/1187] PASS Zone1    0803.json                via=aog:success                   0ms
[ 233/1187] PASS Zone1    0805.json                via=aog:success                   8ms
[ 234/1187] PASS Zone1    0231.json                via=aog:timeout→rose:success  20060ms
[ 235/1187] PASS C        C1-2.json                via=aog:timeout→rose:success  20394ms
[ 236/1187] PASS Zone1    1163.json                via=same-tiling:exhausted→aog:success      2ms
[ 237/1187] PASS Zone1    1164.json                via=same-tiling:exhausted→aog:success     85ms
[ 238/1187] PASS Zone1    1165.json                via=aog:success                   0ms
[ 239/1187] PASS Zone1    1236.json                via=aog:success                   1ms
[ 240/1187] PASS Zone1    1237.json                via=aog:success                   2ms
[ 241/1187] PASS Zone1    1238.json                via=aog:success                   5ms
[ 242/1187] PASS Zone1    1273.json                via=aog:success                   2ms
[ 243/1187] PASS Zone1    1274.json                via=aog:success                   0ms
[ 244/1187] PASS Zone1    1279.json                via=aog:success                   0ms
[ 245/1187] PASS Zone1    1430.json                via=aog:success                   1ms
[ 246/1187] PASS Zone1    0939.json                via=same-tiling:exhausted→aog:success    203ms
[ 247/1187] PASS Zone1    0123.json                via=same-tiling:exhausted→aog:success      0ms
[ 248/1187] PASS Zone1    0128.json                via=same-tiling:exhausted→aog:success      0ms
[ 249/1187] PASS Zone1    0133.json                via=same-tiling:exhausted→aog:success      0ms
[ 250/1187] PASS Zone1    0134.json                via=same-tiling:exhausted→aog:success      0ms
[ 251/1187] PASS Zone1    0135.json                via=same-tiling:exhausted→aog:success      0ms
[ 252/1187] PASS Zone1    0137.json                via=same-tiling:exhausted→aog:success      0ms
[ 253/1187] PASS Zone1    0144.json                via=same-tiling:exhausted→aog:success      2ms
[ 254/1187] PASS Zone1    0146.json                via=same-tiling:exhausted→aog:success      4ms
[ 255/1187] PASS Zone1    0147.json                via=same-tiling:exhausted→aog:success      0ms
[ 256/1187] PASS Zone1    0148.json                via=same-tiling:exhausted→aog:success      1ms
[ 257/1187] PASS Zone1    0149.json                via=same-tiling:exhausted→aog:success      2ms
[ 258/1187] PASS Zone1    0150.json                via=same-tiling:exhausted→aog:success      0ms
[ 259/1187] PASS Zone1    0151.json                via=same-tiling:exhausted→aog:success      1ms
[ 260/1187] PASS Zone1    0277.json                via=same-tiling:exhausted→aog:timeout→rose:success  20114ms
[ 261/1187] PASS Zone1    0175.json                via=same-tiling:exhausted→aog:success      0ms
[ 262/1187] PASS Zone1    0200.json                via=same-tiling:exhausted→aog:success      1ms
[ 263/1187] PASS Zone1    0361.json                via=same-tiling:exhausted→aog:success     93ms
[ 264/1187] PASS Zone1    0363.json                via=same-tiling:exhausted→aog:success      0ms
[ 265/1187] PASS Zone1    0364.json                via=same-tiling:exhausted→aog:success      1ms
[ 266/1187] PASS Zone1    0365.json                via=same-tiling:exhausted→aog:success      0ms
[ 267/1187] PASS Zone1    0366.json                via=same-tiling:exhausted→aog:success      1ms
[ 268/1187] PASS Zone1    0368.json                via=same-tiling:exhausted→aog:success      4ms
[ 269/1187] PASS Zone1    0371.json                via=same-tiling:exhausted→aog:success      2ms
[ 270/1187] PASS Zone1    0379.json                via=same-tiling:exhausted→aog:success      0ms
[ 271/1187] PASS Zone1    0380.json                via=same-tiling:exhausted→aog:success      0ms
[ 272/1187] PASS Zone1    0392.json                via=same-tiling:exhausted→aog:success      0ms
[ 273/1187] PASS Zone1    1040.json                via=same-tiling:exhausted→aog:success      0ms
[ 274/1187] PASS Zone1    1042.json                via=same-tiling:exhausted→aog:success      0ms
[ 275/1187] PASS Zone1    1043.json                via=same-tiling:exhausted→aog:success      0ms
[ 276/1187] PASS Zone1    1046.json                via=same-tiling:exhausted→aog:success      0ms
[ 277/1187] PASS Zone1    1048.json                via=same-tiling:exhausted→aog:success      0ms
[ 278/1187] PASS Zone1    1049.json                via=same-tiling:exhausted→aog:success      1ms
[ 279/1187] PASS Zone1    1051.json                via=same-tiling:exhausted→aog:success      0ms
[ 280/1187] PASS Zone1    1053.json                via=same-tiling:exhausted→aog:success      0ms
[ 281/1187] PASS Zone1    1054.json                via=same-tiling:exhausted→aog:success      0ms
[ 282/1187] PASS Zone1    1057.json                via=same-tiling:exhausted→aog:success      0ms
[ 283/1187] PASS Zone1    1058.json                via=same-tiling:exhausted→aog:success      0ms
[ 284/1187] PASS Zone1    1245.json                via=same-tiling:exhausted→aog:success      1ms
[ 285/1187] PASS Zone1    1423.json                via=same-tiling:exhausted→aog:success      0ms
[ 286/1187] PASS Zone1    0030.json                via=same-tiling:exhausted→aog:success     31ms
[ 287/1187] PASS Zone1    0070.json                via=same-tiling:exhausted→aog:success      0ms
[ 288/1187] PASS Zone1    0075.json                via=same-tiling:exhausted→aog:success      0ms
[ 289/1187] PASS Zone1    0092.json                via=same-tiling:exhausted→aog:success      1ms
[ 290/1187] PASS Zone1    0093.json                via=same-tiling:exhausted→aog:success      2ms
[ 291/1187] PASS Zone1    0098.json                via=aog:success                   0ms
[ 292/1187] PASS Zone1    0110.json                via=same-tiling:exhausted→aog:success      9ms
[ 293/1187] PASS Zone1    0112.json                via=aog:success                   0ms
[ 294/1187] PASS Zone1    0116.json                via=same-tiling:exhausted→aog:success     39ms
[ 295/1187] PASS Zone1    0118.json                via=same-tiling:exhausted→aog:success      0ms
[ 296/1187] PASS Zone1    0119.json                via=same-tiling:exhausted→aog:success      0ms
[ 297/1187] PASS Zone1    0121.json                via=same-tiling:exhausted→aog:success      0ms
[ 298/1187] PASS Zone1    0122.json                via=same-tiling:exhausted→aog:success      0ms
[ 299/1187] PASS Zone1    0130.json                via=same-tiling:exhausted→aog:success      2ms
[ 300/1187] PASS Zone1    0138.json                via=same-tiling:success           0ms
[ 301/1187] PASS Zone1    0140.json                via=same-tiling:exhausted→aog:success     29ms
[ 302/1187] PASS Zone1    0156.json                via=same-tiling:exhausted→aog:success      0ms
[ 303/1187] PASS Zone1    0184.json                via=same-tiling:exhausted→aog:success    179ms
[ 304/1187] PASS Zone1    0199.json                via=same-tiling:exhausted→aog:success      5ms
[ 305/1187] PASS Zone1    0243.json                via=same-tiling:exhausted→aog:success      8ms
[ 306/1187] PASS Zone1    0244.json                via=aog:success                   0ms
[ 307/1187] PASS Zone1    0245.json                via=same-tiling:exhausted→aog:success      0ms
[ 308/1187] PASS Zone1    0246.json                via=same-tiling:exhausted→aog:success      6ms
[ 309/1187] PASS Zone1    0255.json                via=same-tiling:exhausted→aog:success     22ms
[ 310/1187] PASS Zone1    0257.json                via=same-tiling:exhausted→aog:success     55ms
[ 311/1187] PASS Zone1    0278.json                via=same-tiling:exhausted→aog:success      0ms
[ 312/1187] PASS Zone1    0781.json                via=same-tiling:success           0ms
[ 313/1187] PASS Zone1    0782.json                via=same-tiling:exhausted→aog:success      1ms
[ 314/1187] PASS Zone1    1127.json                via=same-tiling:exhausted→aog:success      0ms
[ 315/1187] PASS Zone1    1128.json                via=same-tiling:exhausted→aog:success      2ms
[ 316/1187] PASS Zone1    1235.json                via=same-tiling:exhausted→aog:success      4ms
[ 317/1187] PASS Zone1    1242.json                via=same-tiling:exhausted→aog:success      2ms
[ 318/1187] PASS Zone1    1416.json                via=same-tiling:exhausted→aog:success      0ms
[ 319/1187] PASS Zone1    1417.json                via=same-tiling:exhausted→aog:success      0ms
[ 320/1187] PASS Zone1    1418.json                via=same-tiling:exhausted→aog:success      0ms
[ 321/1187] PASS Zone1    1419.json                via=same-tiling:exhausted→aog:success      2ms
[ 322/1187] PASS Zone1    1420.json                via=same-tiling:exhausted→aog:success      3ms
[ 323/1187] PASS Zone1    1421b.json               via=same-tiling:exhausted→aog:success      2ms
[ 324/1187] PASS Zone1    1422.json                via=same-tiling:exhausted→aog:success      0ms
[ 325/1187] PASS Zone1    1431.json                via=same-tiling:exhausted→aog:success      0ms
[ 326/1187] PASS Zone1    1440.json                via=same-tiling:exhausted→aog:success      0ms
[ 327/1187] PASS Zone1    0153.json                via=same-tiling:exhausted→aog:success   4213ms
[ 328/1187] PASS Zone1    1442.json                via=same-tiling:exhausted→aog:success      9ms
[ 329/1187] PASS Zone1    1443.json                via=same-tiling:exhausted→aog:success      7ms
[ 330/1187] PASS Zone2    0185.json                via=same-tiling:exhausted→aog:success      0ms
[ 331/1187] PASS Zone2    0187.json                via=same-tiling:exhausted→aog:success    577ms
[ 332/1187] PASS Zone2    0280.json                via=aog:success                   0ms
[ 333/1187] PASS Zone2    0281.json                via=aog:success                   4ms
[ 334/1187] PASS Zone2    0292.json                via=same-tiling:exhausted→aog:success      0ms
[ 335/1187] PASS Zone2    0334.json                via=aog:success                   0ms
[ 336/1187] PASS Zone2    0335.json                via=aog:success                   1ms
[ 337/1187] PASS Zone2    0344r.json               via=same-tiling:exhausted→aog:success      7ms
[ 338/1187] PASS Zone2    0346.json                via=aog:success                   0ms
[ 339/1187] PASS Zone2    0348.json                via=aog:success                   0ms
[ 340/1187] PASS Zone2    0360.json                via=aog:success                  21ms
[ 341/1187] PASS Zone2    0376.json                via=aog:success                   0ms
[ 342/1187] PASS Zone2    0378.json                via=aog:success                   2ms
[ 343/1187] PASS Zone2    0386.json                via=aog:success                5262ms
[ 344/1187] PASS Zone2    0388.json                via=same-tiling:exhausted→aog:success    121ms
[ 345/1187] PASS Zone2    0552.json                via=aog:success                   0ms
